time,value
6656,0.8468105845888066
6657,0.6873458695997386
6658,0.523695242471711
6659,0.2885842993735106
6660,0.028220508265045605
6661,-0.25813982091604787
6662,-0.4972208516585694
6663,-0.7047570932880198
6664,-0.8795801408262969
6665,-0.9873538454869496
6666,-0.9689378916859178
6667,-0.9466190518201187
6668,-0.8529560815118368
6669,-0.6972062741074565
6670,-0.513138171733885
6671,-0.2698751428268189
6672,0.0006485711256587453
6673,0.22538470738131483
6674,0.5196763105457534
6675,0.71276334180014
6676,0.8614167494456512
6677,1.0230428062278814
6678,1.0150513291144978
6679,0.9684938735325836
6680,0.8618747005005712
6681,0.6784051631602694
6682,0.48565132699765384
6683,0.26193877466298193
6684,-0.025707881399101386
6685,-0.267963098785512
6686,-0.5090130714124813
6687,-0.7571323308081825
6688,-0.9033224251969902
6689,-0.9733012944358267
6690,-0.9947486035693441
6691,-0.9485647363743428
6692,-0.8565897309606749
6693,-0.6734401814162007
6694,-0.4827219483132633
6695,-0.2876512005294508
6696,0.009849839739208471
6697,0.25779090765054696
6698,0.4794416025210322
6699,0.7273409734997381
6700,0.8681355961820373
6701,0.9167657631774798
6702,1.001391469647564
6703,0.9795329116955532
6704,0.9150440793218764
6705,0.71045448383862
6706,0.5079782774629943
6707,0.28912430263259736
6708,-0.015079532862383189
6709,-0.2826110168074133
6710,-0.518098698633983
6711,-0.6805900065453259
6712,-0.8752950758748607
6713,-0.9558940229912887
6714,-0.9845894692896744
6715,-0.9480201309738061
6716,-0.8853422213747607
6717,-0.7396700895108657
6718,-0.4939681030323573
6719,-0.26890512181598974
6720,-0.002878281497040598
6721,0.27080015449993283
6722,0.5302201227281447
6723,0.7087078796968078
6724,0.9041033251397818
6725,0.9386788693227592
6726,0.9910933932823944
6727,0.9637883364605733
6728,0.8489156570193769
6729,0.6948865225337391
6730,0.47227101935444904
6731,0.27346646274615233
6732,-0.03204718238256752
6733,-0.2579301249931264
6734,-0.5144703266035487
6735,-0.7059631199629809
6736,-0.8910663608132628
6737,-0.9721918257288538
6738,-0.9935014909232844
6739,-0.9810595672832076
6740,-0.8857624859041464
6741,-0.6786580964162893
6742,-0.4722430718807099
6743,-0.22737720276221324
6744,0.006961541134177898
6745,0.2828109654012339
6746,0.5100419999651816
6747,0.678767774740872
6748,0.8268983725125627
6749,0.9393622616140749
6750,0.9904751460743263
6751,1.0142889508477677
6752,0.840766805845207
6753,0.7222712091282485
6754,0.5067753124480618
6755,0.22542783825586654
6756,0.0029604054487559193
6757,-0.28119231977319403
6758,-0.4960140160119461
6759,-0.71301925840761
6760,-0.8498507232862139
6761,-0.9319850871704481
6762,-1.0104863920408436
6763,-0.9426775330555086
6764,-0.8680665287812401
6765,-0.7214842595527811
6766,-0.512348385799867
6767,-0.24927290152010026
6768,-0.020300005213730144
6769,0.24697454036970629
6770,0.476399024999252
6771,0.7151985999084531
6772,0.906523402775176
6773,0.9705603796821164
6774,0.9820979186005626
6775,0.971176740144592
6776,0.8625774549837076
6777,0.712514710967279
6778,0.5040775144479723
6779,0.2636721237738791
6780,-0.004861847671921695
6781,-0.24458682373397964
6782,-0.523205143292776
6783,-0.7042113233766776
6784,-0.8472016774137527
6785,-0.9908230862859656
6786,-1.010551998431074
6787,-0.9697611388223902
6788,-0.8427876537268635
6789,-0.6927010804710071
6790,-0.5210330040440483
6791,-0.24732141935784654
6792,-0.0040822795227946525
6793,0.24108329291195488
6794,0.5140708543785488
6795,0.7200709034151486
6796,0.8857890974488578
6797,0.9955480478896955
6798,0.9497725903275027
6799,0.9553973254590957
6800,0.854463042482096
6801,0.695657234716353
6802,0.5138564077257955
6803,0.2529182067831988
6804,-0.035424443657826314
6805,-0.26207536443599105
6806,-0.5057330945787666
6807,-0.6947253350569905
6808,-0.8664210578910422
6809,-0.963145251247498
6810,-1.0378011656719002
6811,-0.9686018519478666
6812,-0.8627835092891608
6813,-0.6840173273790353
6814,-0.5216275409543469
6815,-0.2729481605298858
6816,0.010709642984579772
6817,0.24215429308511782
6818,0.5268246528572519
6819,0.6793916232447127
6820,0.883038453922877
6821,0.996747028678443
6822,0.9969729805529565
6823,0.9409611496789106
6824,0.8819754273358821
6825,0.7273066697866519
6826,0.5120290920150615
6827,0.25291830987660346
6828,-0.004000846652681699
6829,-0.24375997155031684
6830,-0.46639511800289213
6831,-0.7279476071862855
6832,-0.8427131386974838
6833,-0.93784060713477
6834,-0.9896586703594963
6835,-0.9361109184033062
6836,-0.8755859530097597
6837,-0.7422958137932247
6838,-0.5045745581992174
6839,-0.26119078370549226
6840,0.023308861205197273
6841,0.24134816107286383
6842,0.513155208961679
6843,0.7273648306393675
6844,0.8711593259469435
6845,1.0020631104455442
6846,1.0141908661356922
6847,0.9517207170279427
6848,0.8220958628204202
6849,0.7024226613804248
6850,0.46811260875723826
6851,0.2537859143164094
6852,0.03668271382345926
6853,-0.26885416002258683
6854,-0.49758134748910815
6855,-0.6707157357036351
6856,-0.867819654834173
6857,-0.9732789352793277
6858,-1.0170620826403156
6859,-0.987695597263202
6860,-0.8667367775520508
6861,-0.7271747656435157
6862,-0.522494921668883
6863,-0.24799875800725243
6864,-0.0030452984920370466
6865,0.2604718096948129
6866,0.5436889327538584
6867,0.6931348911590398
6868,0.8731323795788162
6869,0.9804600732185115
6870,1.0067262441516052
6871,0.9856176952868608
6872,0.8652128085912685
6873,0.6951203585010097
6874,0.4648172501980445
6875,0.24434108196277507
6876,-0.03006690083394303
6877,-0.23334271682122476
6878,-0.5251822906729603
6879,-0.7004545482604462
6880,-0.8670492558618355
6881,-0.9543460177788575
6882,-1.0043302646069454
6883,-0.9416274956508259
6884,-0.8167491982143333
6885,-0.69916940743362
6886,-0.4871932134251161
6887,-0.2707974717822004
6888,-0.01822612394746209
6889,0.24756750889306003
6890,0.5084375515154393
6891,0.6957629159745526
6892,0.8801698131800605
6893,0.9652201337824311
6894,0.9848865060909916
6895,0.9621717743378682
6896,0.8638408220851539
6897,0.6887556646799033
6898,0.4911127223359743
6899,0.25960916007444823
6900,-0.037558889841020376
6901,-0.23479952914172336
6902,-0.533081967867156
6903,-0.7255111984855024
6904,-0.8541669625336851
6905,-0.9376079878954046
6906,-1.0201782721571253
6907,-0.9954069797747324
6908,-0.8755140709742555
6909,-0.6991949553367651
6910,-0.5111926884086208
6911,-0.29219365541278125
6912,-0.002378161566943623
6913,0.2603583760061372
6914,0.4651460465795364
6915,0.7237853321335296
6916,0.8597096192411972
6917,0.9689628632193262
6918,1.0050197323901486
6919,0.9632240983820735
6920,0.8853097929433662
6921,0.6962337901439728
6922,0.4993628834120645
6923,0.2509750553141463
6924,0.025101247669450037
6925,-0.2445220763573953
6926,-0.5064979738516336
6927,-0.7387496250079849
6928,-0.8434579350464487
6929,-0.9462097838109927
6930,-1.02329167308788
6931,-0.9889962431775233
6932,-0.8716508869146565
6933,-0.7318598438629376
6934,-0.47222821565647477
6935,-0.2594474822809773
6936,-0.027842721607603635
6937,0.2562553015961333
6938,0.49009100406490147
6939,0.7126699653832494
6940,0.8829406500976477
6941,0.969891715948217
6942,0.9858432622610978
6943,0.9856889117883594
6944,0.8524186837217452
6945,0.7092068212971069
6946,0.48713364369357404
6947,0.2701297310345304
6948,-0.0062529353611579155
6949,-0.26633398167381034
6950,-0.5097726532223734
6951,-0.7245454286760575
6952,-0.8841220111207304
6953,-0.9479845902737095
6954,-1.0140581445585548
6955,-0.9783835099977269
6956,-0.8723789819208762
6957,-0.7106850002975357
6958,-0.5288276003495875
6959,-0.279583937971525
6960,0.03247346820894432
6961,0.23547783281103252
6962,0.5126822517572482
6963,0.7047495353375686
6964,0.8754403389939418
6965,0.963325156060403
6966,1.022599334531498
6967,0.9863328430471087
6968,0.8851180772939934
6969,0.7026492108505454
6970,0.490883323822628
6971,0.23636983524301589
6972,-0.028346950789062172
6973,-0.25494480132797886
6974,-0.522636994185266
6975,-0.7390353884944894
6976,-0.8415272945482378
6977,-0.9442045368941585
6978,-1.0015009825610854
6979,-0.9541342606264712
6980,-0.8819500099290203
6981,-0.7124919158991951
6982,-0.47403817238298984
6983,-0.25832267715449914
6984,0.01684317546000574
6985,0.26709485899986235
6986,0.4908311380341293
6987,0.6895967389818953
6988,0.8679182567682636
6989,0.9726770187650674
6990,1.0485442042104745
6991,0.9865811381828761
6992,0.8747499693577294
6993,0.7083841780060416
6994,0.5112904679417934
6995,0.2999993719993248
6996,0.009986333131480825
6997,-0.2646175384670157
6998,-0.5055654363783101
6999,-0.7186554631234011
7000,-0.8864074206531565
7001,-0.9577851951924868
7002,-1.01152602467265
7003,-0.9978156497894802
7004,-0.8881265430873961
7005,-0.6987608694542189
7006,-0.5206071102345022
7007,-0.26345867695135244
7008,0.003806414074484161
7009,0.24327333778147894
7010,0.5189956347360649
7011,0.6645219041726304
7012,0.8581686972750879
7013,0.9625719322164806
7014,0.9892627470414365
7015,0.9463089096022699
7016,0.8431199819789416
7017,0.7115983317147977
7018,0.5217490927786997
7019,0.27404021422058233
7020,0.019963210546647837
7021,-0.2767200333050981
7022,-0.49634931418881156
7023,-0.6715398479381064
7024,-0.8591976168495583
7025,-0.9623011646344769
7026,-0.9533258532305061
7027,-0.9656979341033033
7028,-0.8828570254562903
7029,-0.7211468582901187
7030,-0.5105300244381178
7031,-0.24134283544412405
7032,6.907331106237378e-05
7033,0.2704607541306049
7034,0.4846125114405296
7035,0.6968128471575774
7036,0.8736968717081304
7037,1.0107377112340015
7038,0.9832025899503429
7039,0.9734052784480882
7040,0.8681683653382644
7041,0.7165316163297913
7042,0.49531722357910235
7043,0.2650134904540455
7044,0.015560711427343487
7045,-0.26385662855964376
7046,-0.5471020236473212
7047,-0.6913774539830863
7048,-0.884674008269949
7049,-0.9701038807993607
7050,-0.976724196481893
7051,-0.9477925095587875
7052,-0.8627756896718543
7053,-0.6887797745717364
7054,-0.459494079058363
7055,-0.3094761960429355
7056,0.00934309636319234
7057,0.2623179935524114
7058,0.4933738464187556
7059,0.71299085610301
7060,0.8913818715616859
7061,0.9865716709830156
7062,0.993890386252328
7063,0.9546485327043673
7064,0.8779463304477932
7065,0.6724422208899997
7066,0.5106886227335139
7067,0.2522032174210349
7068,0.007219894047437369
7069,-0.2726472234560509
7070,-0.5062009773408825
7071,-0.6630718832826604
7072,-0.8608647602281212
7073,-0.9390345778750208
7074,-0.9951187545731325
7075,-0.9842294588337455
7076,-0.8819292413761314
7077,-0.6833890854352086
7078,-0.5083583545078926
7079,-0.2428128115282281
7080,-0.020376359150836174
7081,0.2748268758985177
7082,0.502590176774293
7083,0.7149615907903027
7084,0.8978718333568687
7085,0.981999041490971
7086,1.0015538697053734
7087,0.9311391567017291
7088,0.8438949760084244
7089,0.7211088780375711
7090,0.4938604490068061
7091,0.25957809163112594
7092,-0.01671847620070213
7093,-0.26770538718515685
7094,-0.5074794368019344
7095,-0.7096344358005052
7096,-0.8670814647299468
7097,-0.9393313381220179
7098,-1.0336856249673727
7099,-1.0141274052836189
7100,-0.8572257678445767
7101,-0.7257174719294861
7102,-0.4780175761651185
7103,-0.2323775298623787
7104,0.0015749492294364078
7105,0.22622174076337898
7106,0.5037371303772212
7107,0.7236103298802955
7108,0.8558025811782136
7109,0.9375059747303063
7110,1.01375789715829
7111,0.9479720919363234
7112,0.8841922619746443
7113,0.6797057158669366
7114,0.5291325866297084
7115,0.2437230920799953
7116,-0.021332245845945813
7117,-0.24417952550452168
7118,-0.4771049451193756
7119,-0.7128903628773569
7120,-0.8432322098846589
7121,-1.0063400543159493
7122,-0.9884692797131971
7123,-0.9613810076801415
7124,-0.8590101682492143
7125,-0.7129613741343848
7126,-0.5092704424119637
7127,-0.25341937319595687
7128,-0.02537423713752712
7129,0.21886815739404292
7130,0.5096302607433126
7131,0.7027456279586927
7132,0.8467867247450894
7133,0.9449831674190396
7134,1.003049783112156
7135,0.9584963845174922
7136,0.8582797875046957
7137,0.6984008811344191
7138,0.4773253034581183
7139,0.25702465250616235
7140,-0.01651402977581271
7141,-0.229173689825548
7142,-0.49511495769033037
7143,-0.6835800273807215
7144,-0.840841703359466
7145,-0.9899676062644659
7146,-1.009631143914751
7147,-0.9680961098533047
7148,-0.832187860096576
7149,-0.7115296089587931
7150,-0.46765782725031196
7151,-0.25104672774935666
7152,0.0196815777126966
7153,0.24035273652881803
7154,0.49073789649708605
7155,0.7036062485440319
7156,0.8465046259724472
7157,0.9825239980574705
7158,1.0071919730052923
7159,0.9783099065961431
7160,0.8897584106610308
7161,0.6930015571350724
7162,0.5094895152818776
7163,0.25014715411248023
7164,0.026272397123658687
7165,-0.2484633342550499
7166,-0.5279183714352053
7167,-0.7091145912141058
7168,-0.8640958320926017
7169,-0.9971379717762556
7170,-1.013474198338696
7171,-0.9827056144135109
7172,-0.8481574014916786
7173,-0.6779125142175139
7174,-0.5200681960308089
7175,-0.23012863214445267
7176,-0.05003843638406262
7177,0.2395878183317223
7178,0.45293681024862936
7179,0.7092660793621411
7180,0.8456152366178449
7181,0.9483918239474761
7182,1.0021609089864054
7183,0.9777492282837924
7184,0.8810283248004666
7185,0.7024401274503858
7186,0.5192749291847006
7187,0.23811998410840807
7188,-0.03180454483214037
7189,-0.24580343375729782
7190,-0.4951628258200703
7191,-0.7125642234875336
7192,-0.830728743899752
7193,-0.9636261487966715
7194,-0.9983768546211442
7195,-0.9671791066741471
7196,-0.8545484046238112
7197,-0.7144809889972171
7198,-0.5151017190109638
7199,-0.2890668230267313
7200,-0.03348545871392663
7201,0.2369723750832813
7202,0.4883249007444552
7203,0.6994270341960508
7204,0.854973554714078
7205,0.9571222744357754
7206,0.9772634749918763
7207,0.9668338880602216
7208,0.8732478896993293
7209,0.7256696787933256
7210,0.48732903337391426
7211,0.26262203981319104
7212,0.02383708133891088
7213,-0.27789419339900057
7214,-0.507803262452446
7215,-0.7261024796045904
7216,-0.8562514041772814
7217,-0.9368487428425127
7218,-0.9924723452173515
7219,-0.9509700523521515
7220,-0.8494926945487676
7221,-0.6961157872443379
7222,-0.4879198637161923
7223,-0.2612214485112569
7224,-0.011671783062889109
7225,0.2791593368799643
7226,0.5198353205783744
7227,0.6996406161675025
7228,0.8977955915782659
7229,0.9715862525731437
7230,1.0100412563552637
7231,0.9629092150530751
7232,0.9016942597444954
7233,0.6746014588123759
7234,0.49514384332570094
7235,0.2623619821955831
7236,0.013460880633929383
7237,-0.2630836352394281
7238,-0.5209828775776336
7239,-0.7081868352126423
7240,-0.8825266315029061
7241,-0.9865001191308961
7242,-0.9894967438232076
7243,-0.9676799776905387
7244,-0.870619429687923
7245,-0.6851079700096855
7246,-0.4956349425312836
7247,-0.23774838744393012
7248,-0.0011260057342832872
7249,0.22898266790587327
7250,0.4687572032931449
7251,0.7238967426749866
7252,0.9018751690930649
7253,0.9411156982382904
7254,1.00852103054347
7255,0.9683823230364892
7256,0.8785171771027522
7257,0.7499829654024017
7258,0.5031381045213117
7259,0.2598744484825471
7260,-0.006440351372952501
7261,-0.24543683981916695
7262,-0.5231911466974715
7263,-0.6906036362635455
7264,-0.8610717053706018
7265,-0.9829376662346695
7266,-1.008381936361223
7267,-0.9467287633359256
7268,-0.8718889930890857
7269,-0.7149084441379829
7270,-0.5083810017922141
7271,-0.26229142199365213
7272,0.007272985886362667
7273,0.2299706117581427
7274,0.45096121190990696
7275,0.7145243706271649
7276,0.8597057050867468
7277,0.994713473937965
7278,1.0046678183514264
7279,0.9897923439087416
7280,0.9042064355611822
7281,0.6936811915692408
7282,0.48257657306580704
7283,0.2428894140481319
7284,0.008710765364171553
7285,-0.2589915605961949
7286,-0.49764200795353153
7287,-0.7002176565091841
7288,-0.8517011026241506
7289,-0.9367957573252242
7290,-1.0451496178580943
7291,-0.9502068004091916
7292,-0.8755124516120857
7293,-0.7123033021225033
7294,-0.5291947513946562
7295,-0.28169825782727187
7296,-0.017788996214840598
7297,0.25884374490805323
7298,0.47446074758225065
7299,0.7288885199480108
7300,0.883802214405553
7301,0.9697472441315823
7302,1.0004170857112964
7303,0.9575746019687998
7304,0.8615426329017897
7305,0.7257456186256157
7306,0.5026280596180791
7307,0.256232808989631
7308,0.048652058217913643
7309,-0.2613449035580805
7310,-0.48011411959339545
7311,-0.6922666884709834
7312,-0.8835170403478164
7313,-0.9712433784899421
7314,-0.9852850310690893
7315,-0.9687013093642337
7316,-0.8650766447546018
7317,-0.7235332385756018
7318,-0.546439131632363
7319,-0.25921200060467847
7320,0.029791564103383874
7321,0.26990862989702674
7322,0.4834140917985112
7323,0.7072692688958375
7324,0.8738204797534417
7325,0.9748635611143164
7326,0.9862732639459102
7327,0.9610548288767621
7328,0.877885075506755
7329,0.6474605172129738
7330,0.4807969308483252
7331,0.3072815206492826
7332,-0.03231345893540082
7333,-0.2532663768016955
7334,-0.5280985551685375
7335,-0.7016070089551824
7336,-0.8620671892558646
7337,-0.9562792418221351
7338,-0.9896945871788615
7339,-0.9549407454176461
7340,-0.8336765132803247
7341,-0.6933083087754743
7342,-0.4763901630559055
7343,-0.23989718952667616
7344,-0.004756189215229941
7345,0.2561360984771557
7346,0.5486643971816381
7347,0.7043343629142311
7348,0.8810764588055725
7349,0.943407069278958
7350,0.9912835386053582
7351,0.971265736480356
7352,0.8882733169877259
7353,0.693282658734985
7354,0.49063259663530834
7355,0.2912575019997408
7356,-0.03413159010802465
7357,-0.2641176936632468
7358,-0.4899019927868548
7359,-0.7030067524991516
7360,-0.8307425709412108
7361,-0.9648423847328886
7362,-0.9541511303490166
7363,-0.9416997529603977
7364,-0.8797628943902522
7365,-0.7264369572193793
7366,-0.5038677967770574
7367,-0.3080044693508867
7368,0.008776434988840435
7369,0.25700604603233707
7370,0.4763233406067903
7371,0.7039941498971191
7372,0.8242909986247339
7373,0.9434809851198104
7374,0.9969498852335039
7375,0.977404806502344
7376,0.8756635214941529
7377,0.6974988485835651
7378,0.4808620641452099
7379,0.27029974612871704
7380,-0.011517574203262361
7381,-0.26714180394691983
7382,-0.49276816845658905
7383,-0.6932342687604375
7384,-0.8835562530106382
7385,-0.9887608015676936
7386,-1.025070667681481
7387,-0.9634648638812082
7388,-0.8443528337925487
7389,-0.7331270798346695
7390,-0.5225731822335473
7391,-0.2726107486302398
7392,-0.019231657326431874
7393,0.231171564443439
7394,0.5159259846287435
7395,0.6964468432694847
7396,0.8736797372461891
7397,0.9656406322172046
7398,1.0106923170773179
7399,0.9690790128079529
7400,0.8279934433150118
7401,0.7181550669721423
7402,0.5146392547774629
7403,0.2776052752318802
7404,-0.023788143795562832
7405,-0.2433282572662627
7406,-0.48940302859549584
7407,-0.7437485960341684
7408,-0.8575478895495671
7409,-0.9788428512848983
7410,-0.9984415019276308
7411,-0.9766483557233265
7412,-0.8499376222030581
7413,-0.7308248443043693
7414,-0.47218907603826343
7415,-0.28084511647855426
7416,0.002612953716204119
7417,0.2694049680269325
7418,0.43869155920336306
7419,0.673162019927288
7420,0.8688460243178464
7421,0.9734499328039748
7422,0.982605841594977
7423,0.9908856659045663
7424,0.8722925128784751
7425,0.7386257487732204
7426,0.4620549653081661
7427,0.2570751645578929
7428,0.0010484848733739438
7429,-0.21082811361442494
7430,-0.49956166771263805
7431,-0.7120326347953714
7432,-0.859941764694281
7433,-0.9803025572532554
7434,-0.9927784006603853
7435,-0.9755160784877007
7436,-0.8652014203468837
7437,-0.6854701385046328
7438,-0.4938341562304391
7439,-0.24353269385232265
7440,-0.011106542664321782
7441,0.2463127874336509
7442,0.4477768040958291
7443,0.7159593349525816
7444,0.8481005759822492
7445,0.9767731068508932
7446,1.0443551940485951
7447,0.9947140348564752
7448,0.8762118484569129
7449,0.6890978393224549
7450,0.5021142535062557
7451,0.2666626541917049
7452,0.004500910440292649
7453,-0.25595783134213335
7454,-0.4652524603721898
7455,-0.7056454659617744
7456,-0.8484673363385771
7457,-0.9764316906575662
7458,-0.9958259431804231
7459,-0.9794714135905594
7460,-0.8495617483672689
7461,-0.7227482857490061
7462,-0.5232000466396833
7463,-0.2845002117046773
7464,0.0040690035383164624
7465,0.259241326370122
7466,0.5136770994901223
7467,0.7320693702894773
7468,0.8628018160368439
7469,0.9587242949178242
7470,1.0107917078770419
7471,0.9761382541826567
7472,0.8496159839031193
7473,0.7191551838268906
7474,0.5094386418234812
7475,0.262184662631313
7476,0.011081192981118601
7477,-0.2953995975170436
7478,-0.46115194846129565
7479,-0.703004685260348
7480,-0.8717997836730441
7481,-1.00655831068681
7482,-0.9836816985536706
7483,-0.9754442409035056
7484,-0.8894647804799475
7485,-0.6819309043905276
7486,-0.5197427734135333
7487,-0.2544529976408514
7488,0.0041269242080882035
7489,0.2686333789455602
7490,0.49565536407581573
7491,0.6686047815830223
7492,0.8699523942578566
7493,0.9835448421814654
7494,0.9260550265263269
7495,0.9715553352921054
7496,0.858513597235564
7497,0.7123920388243861
7498,0.5554042487133004
7499,0.24331557862582495
7500,0.0069881714656865315
7501,-0.25708808102696556
7502,-0.5107095806149784
7503,-0.7172286018824314
7504,-0.8520337820781395
7505,-0.9469732089463444
7506,-1.003571364771645
7507,-0.9530088647561146
7508,-0.8737135326125283
7509,-0.7299522587538958
7510,-0.47530104555434305
7511,-0.2618545417011593
7512,-0.016845124710520167
7513,0.2579141202722222
7514,0.507266365122173
7515,0.7182845556368933
7516,0.8497816435986046
7517,0.9387787400335947
7518,0.983011400812287
7519,0.9494782836094987
7520,0.8904415882672448
7521,0.6958776291060574
7522,0.4948050827543823
7523,0.24094185866071355
7524,0.015398480468135804
7525,-0.2658473950264718
7526,-0.5299636862977115
7527,-0.724614366207947
7528,-0.9003174701968069
7529,-0.9766751340874888
7530,-0.9503478490529517
7531,-0.9486056720537983
7532,-0.8324081658375108
7533,-0.701436742084974
7534,-0.4805526628248713
7535,-0.2684885091481823
7536,0.03910789480202766
7537,0.2687188448295141
7538,0.50908929374063
7539,0.7145310496202396
7540,0.8575131414873686
7541,0.9659672286027746
7542,0.9851348036720482
7543,0.9820290389586227
7544,0.8824798934598526
7545,0.7541312401802762
7546,0.5182891653669883
7547,0.262035773928813
7548,-0.0143406609094478
7549,-0.2568733277795173
7550,-0.4827528573085053
7551,-0.7022355152634248
7552,-0.8900454291517618
7553,-0.9524807829880436
7554,-0.9930095228859181
7555,-0.9500672837910882
7556,-0.8669571320549322
7557,-0.7283909713706931
7558,-0.5010839633631312
7559,-0.22840140725642774
7560,0.00990505572404082
7561,0.25987361624468297
7562,0.47391655134672606
7563,0.7055900088899244
7564,0.8789617036137808
7565,0.9809803225741677
7566,1.0195943460848862
7567,0.9642915751547683
7568,0.8543991060538174
7569,0.6823853468148741
7570,0.4923469661022453
7571,0.2563455794463729
7572,-0.012664887592674744
7573,-0.24922371791541809
7574,-0.4848148650800915
7575,-0.6754651824194435
7576,-0.8906798183029305
7577,-0.9638918890600737
7578,-0.9656349153591817
7579,-0.9535343247712725
7580,-0.84938810585201
7581,-0.6803368562833613
7582,-0.4910047990375749
7583,-0.25392907833562145
7584,0.004304621548829127
7585,0.2412962489613398
7586,0.49678404697841344
7587,0.6944776709242705
7588,0.8472693819346179
7589,0.9900666538808307
7590,1.0030546414318633
7591,0.9810705787941725
7592,0.8920695983129734
7593,0.7424578493416192
7594,0.4418031931512894
7595,0.27662639654427046
7596,0.018694006410449927
7597,-0.2909445966787771
7598,-0.4878880347647983
7599,-0.7167056665432711
7600,-0.8508329572857011
7601,-0.9846572525414597
7602,-0.9924718991684263
7603,-0.9906140171201506
7604,-0.8617393687282995
7605,-0.7265308704722414
7606,-0.47986709032718483
7607,-0.24737067818746147
7608,-0.0026883711031024477
7609,0.23559336136590128
7610,0.46269207789418415
7611,0.6692463862500135
7612,0.8326064643001599
7613,0.9871900473384824
7614,1.0461924684329516
7615,0.9816432669961361
7616,0.9061474874851949
7617,0.749510977080901
7618,0.4865886017359231
7619,0.2511576399879878
7620,0.010734756259405204
7621,-0.25521908798050047
7622,-0.4909519053124283
7623,-0.7082546948000249
7624,-0.842909539336024
7625,-0.9560758530443374
7626,-1.003838312486979
7627,-0.9430229104058057
7628,-0.8765893376601895
7629,-0.706612785045622
7630,-0.49467721299450346
7631,-0.2549867355268965
7632,-0.005598123221503258
7633,0.2578028645928749
7634,0.489597496810824
7635,0.7424975942490156
7636,0.8767445107467061
7637,0.9971301294139031
7638,1.0284256659265094
7639,0.9897763201988274
7640,0.8830477799868894
7641,0.7191671917130169
7642,0.4834367690178198
7643,0.2654206398816835
7644,0.023528609178075602
7645,-0.29209422776761307
7646,-0.482277643244512
7647,-0.7127094880267527
7648,-0.8183720143096249
7649,-0.9704886021084304
7650,-1.0153050358272766
7651,-0.968793573005046
7652,-0.8907911015374471
7653,-0.7328061208391441
7654,-0.4900349292386344
7655,-0.2526624078196251
7656,-0.03399964331420094
7657,0.24597164598515273
7658,0.4953464754318845
7659,0.6756325567544617
7660,0.8227199838437182
7661,0.9834069144180779
7662,1.0223821169091052
7663,0.9635364257238125
7664,0.8397537248818563
7665,0.7111341295450058
7666,0.5128833954832066
7667,0.29177801466450576
7668,0.002552312452936981
7669,-0.2653603161560824
7670,-0.5099089282184237
7671,-0.7071086542324603
7672,-0.844342076384396
7673,-0.9808242903997764
7674,-1.017361410401299
7675,-0.9711443011984182
7676,-0.8602547930640634
7677,-0.6928094685344734
7678,-0.5057422759916104
7679,-0.23641212449005253
7680,0.029412787560358068
7681,0.24080285535519397
7682,0.4826903516104529
7683,0.6973553011270568
7684,0.8671310217171642
7685,0.9765574644636564
7686,1.023771243958071
7687,0.9872937576042542
7688,0.8517671819670194
7689,0.7064686734713784
7690,0.5185308495112998
7691,0.2687518070722347
7692,0.011244632143917207
7693,-0.23193743785719176
7694,-0.5024493310051886
7695,-0.7345008215966924
7696,-0.876300375251103
7697,-0.9658046646225551
7698,-0.9804989216283913
7699,-0.9622156574185528
7700,-0.8642020416560716
7701,-0.6840934372029012
7702,-0.49563904793973046
7703,-0.2588718246246396
7704,-0.0185699168411387
7705,0.2661364204366568
7706,0.4841163864842661
7707,0.7079096289354568
7708,0.887432657306126
7709,0.9997627121788543
7710,0.9684500976394884
7711,0.9656099933732273
7712,0.8975829810625555
7713,0.7584632722732284
7714,0.4710980978574669
7715,0.2400848252155622
7716,0.004115320767682689
7717,-0.2531738762011469
7718,-0.5036126165238649
7719,-0.6932804696950671
7720,-0.8994917325476162
7721,-0.9658896864461334
7722,-0.9711191484137743
7723,-0.9317134104123852
7724,-0.8818672583575501
7725,-0.6871470320751628
7726,-0.487404306718712
7727,-0.26551959313158413
7728,-0.0012212013844520341
7729,0.23015783113780985
7730,0.5153748934403112
7731,0.721388835219646
7732,0.8715468769579485
7733,0.9790710105511155
7734,0.9842967650164789
7735,0.9653688283348748
7736,0.8408784571563198
7737,0.7119597769905119
7738,0.5011599566022322
7739,0.2825416507676898
7740,0.01027274706118591
7741,-0.278350411728117
7742,-0.4758595783483617
7743,-0.7050446748620168
7744,-0.8477390345181178
7745,-0.9460468477013773
7746,-1.0108110926773544
7747,-0.9666261280308001
7748,-0.8310715850077502
7749,-0.7095017589356147
7750,-0.48331678860710575
7751,-0.24898686359969321
7752,-0.006959903743043656
7753,0.2703925508175944
7754,0.5013885243855574
7755,0.7295859396962247
7756,0.8593708681739484
7757,1.0103256755281502
7758,0.9888682866493913
7759,1.001031481846273
7760,0.8472564017760336
7761,0.6712954668089286
7762,0.5113642725314086
7763,0.27246264168013334
7764,-0.0020602588540021317
7765,-0.26496858715554494
7766,-0.5339026864696003
7767,-0.7368867033722468
7768,-0.866145898665194
7769,-0.9436588295244491
7770,-1.0302140871506078
7771,-0.9700365990930909
7772,-0.8687062702073988
7773,-0.679414562829272
7774,-0.5059528705651192
7775,-0.24425496218576134
7776,-0.008393085523240548
7777,0.2539293810487438
7778,0.5145991373687102
7779,0.7040792904965306
7780,0.867706304683088
7781,0.9644846846673797
